DateTime,Temperature_C,Specific Cond_mS/cm,pH_pH,Optical DO_%,Optical DO_mg/l
2022-06-09T06:00:00Z,15.366,0.1829,7.603,88.868,8.8874
2022-06-09T06:30:00Z,15.345,0.1825,7.618,89.5729,8.9619
2022-06-09T07:00:00Z,15.358,0.182,7.652,90.9828,9.1003
2022-06-09T07:30:00Z,15.391,0.181,7.679,92.2165,9.2172
2022-06-09T08:00:00Z,15.441,0.1807,7.719,93.8866,9.3742
2022-06-09T08:30:00Z,15.486,0.1803,7.754,95.1286,9.4889
2022-06-09T09:00:00Z,15.588,0.1798,7.793,96.8239,9.6371
2022-06-09T09:30:00Z,15.675,0.1792,7.828,98.0492,9.741
2022-06-09T10:00:00Z,15.706,0.1792,7.841,98.4352,9.7728
2022-06-09T10:30:00Z,15.759,0.1789,7.866,99.1737,9.835
2022-06-09T11:00:00Z,15.786,0.1808,7.874,99.5514,9.8668
2022-06-09T11:30:00Z,15.804,0.1788,7.88,99.4675,9.8547
2022-06-09T12:00:00Z,15.862,0.1771,7.899,100.0214,9.8975
2022-06-09T12:30:00Z,15.908,0.1776,7.914,100.5753,9.9426
2022-06-09T13:00:00Z,15.96,0.1769,7.934,101.0536,9.9789
2022-06-09T13:30:00Z,16.009,0.1765,7.936,100.9529,9.9585
2022-06-09T14:00:00Z,16.005,0.1765,7.925,100.3571,9.9007
2022-06-09T14:30:00Z,16.151,0.1757,7.957,101.2802,9.9608
2022-06-09T15:00:00Z,16.313,0.1755,7.969,102.0187,9.9991
2022-06-09T15:30:00Z,16.428,0.1753,7.995,103.093,10.0801
2022-06-09T16:00:00Z,16.485,0.1747,8.003,102.9839,10.0572
2022-06-09T16:30:00Z,16.485,0.1753,7.988,102.3376,9.9941
2022-06-09T17:00:00Z,16.442,0.1741,7.951,100.827,9.8555
2022-06-09T17:30:00Z,16.397,0.1736,7.922,99.5094,9.7359000000000009
2022-06-09T18:00:00Z,16.335,0.171,7.887,97.8897,9.5901
2022-06-09T18:30:00Z,16.266,0.1732,7.859,96.7567,9.4928
2022-06-09T19:00:00Z,16.212,0.1743,7.821,95.565,9.3867
2022-06-09T19:30:00Z,16.164,0.1777,7.786,94.8013,9.321
2022-06-09T20:00:00Z,16.134,0.1764,7.764,93.7691,9.2255
2022-06-09T20:30:00Z,16.099,0.1757,7.744,92.804,9.1372
2022-06-09T21:00:00Z,16.053,0.1758,7.728,92.0906,9.0758
2022-06-09T21:30:00Z,16.004,0.1757,7.696,91.1758,8.9951
2022-06-09T22:00:00Z,15.963,0.1763,7.686,90.538,8.94
2022-06-09T22:30:00Z,15.923,0.1756,7.668,89.9673,8.8911
2022-06-09T23:00:00Z,15.88,0.1757,7.656,89.3631,8.8394
2022-06-09T23:30:00Z,15.836,0.1752,7.649,89.0358,8.8153
2022-06-10T00:00:00Z,15.775,0.1752,7.637,88.6581,8.7894
2022-06-10T00:30:00Z,15.714,0.1753,7.629,88.2973,8.7649
2022-06-10T01:00:00Z,15.655,0.1757,7.613,87.9616,8.7426
2022-06-10T01:30:00Z,15.597,0.1754,7.607,87.6678,8.7242
2022-06-10T02:00:00Z,15.545,0.1759,7.606,87.4664,8.7138
2022-06-10T02:30:00Z,15.489,0.1758,7.593,87.2063,8.6983
2022-06-10T03:00:00Z,15.421,0.1761,7.594,87.0888,8.6992
2022-06-10T03:30:00Z,15.346,0.1757,7.589,86.8622,8.6905
2022-06-10T04:00:00Z,15.29,0.176,7.585,86.6188,8.6767
2022-06-10T04:30:00Z,15.226,0.1758,7.585,86.6608,8.6927
2022-06-10T05:00:00Z,15.166,0.1748,7.582,86.6859,8.7066
2022-06-10T05:30:00Z,15.106,0.1752,7.59,86.8034,8.7297
2022-06-10T06:00:00Z,15.04,0.1752,7.592,87.072,8.7692
2022-06-10T06:30:00Z,14.998,0.1751,7.612,88.0119,8.8717
2022-06-10T07:00:00Z,14.97,0.1748,7.638,89.061,8.983
2022-06-10T07:30:00Z,15.001,0.1749,7.674,90.7059,9.1428
2022-06-10T08:00:00Z,15.066,0.1747,7.721,92.334,9.2938
2022-06-10T08:30:00Z,15.183,0.1744,7.772,94.0041,9.4381
2022-06-10T09:00:00Z,15.191,0.1745,7.797,94.902,9.5268
2022-06-10T09:30:00Z,15.28,0.1747,7.828,96.4378,9.6623
2022-06-10T10:00:00Z,15.432,0.1742,7.869,97.8142,9.7685
2022-06-10T10:30:00Z,15.672,0.1743,7.905,99.7108,9.9068
2022-06-10T11:00:00Z,15.842,0.1748,7.932,100.8354,9.9824
2022-06-10T11:30:00Z,16.065,0.175,7.963,102.1111,10.0608
2022-06-10T12:00:00Z,16.32,0.1746,7.982,103.3363,10.1269
2022-06-10T12:30:00Z,16.646,0.174,8.014,104.9896,10.2186
2022-06-10T13:00:00Z,16.859,0.1739,8.037,105.9128,10.2625
2022-06-10T13:30:00Z,17.271,0.1738,8.067,107.2975,10.3079
2022-06-10T14:00:00Z,17.488,0.1735,8.101,107.7003,10.3001
2022-06-10T14:30:00Z,17.635,0.1731,8.1,108.2962,10.3256
2022-06-10T15:00:00Z,17.729,0.1732,8.107,108.4808,10.3231
2022-06-10T15:30:00Z,17.931,0.1753,8.097,108.8501,10.3154
2022-06-10T16:00:00Z,17.994,0.1744,8.082,108.1871,10.2393
2022-06-10T16:30:00Z,18.291,0.1699,8.106,108.9005,10.2446
2022-06-10T17:00:00Z,18.546,0.1706,8.129,109.1774,10.2173
2022-06-10T17:30:00Z,18.509,0.169,8.091,107.9102,10.1064
2022-06-10T18:00:00Z,18.539,0.1682,8.062,106.5086,9.9691
2022-06-10T18:30:00Z,18.407,0.1712,8.011,104.7127,9.8272
2022-06-10T19:00:00Z,18.331,0.1714,7.978,103.4119,9.7202
2022-06-10T19:30:00Z,18.242,0.1714,7.937,101.4816,9.5561
2022-06-10T20:00:00Z,18.121,0.1717,7.886,99.7276,9.4141
2022-06-10T20:30:00Z,17.991,0.171,7.84,97.7974,9.2566
2022-06-10T21:00:00Z,17.845,0.1711,7.8,96.1189,9.1251
2022-06-10T21:30:00Z,17.707,0.1705,7.759,94.6922,9.0153
2022-06-10T22:00:00Z,17.565,0.1704,7.73,93.5089,8.9288
2022-06-10T22:30:00Z,17.427,0.17,7.7,92.3172,8.8401
2022-06-10T23:00:00Z,17.274,0.1703,7.666,91.5703,8.7966
2022-06-10T23:30:00Z,17.111,0.1699,7.646,90.7982,8.752
2022-06-11T00:00:00Z,16.948,0.1699,7.624,90.0093,8.7055
2022-06-11T00:30:00Z,16.796,0.17,7.608,89.3379,8.668
2022-06-11T01:00:00Z,16.66,0.17,7.591,89.0358,8.6633
2022-06-11T01:30:00Z,16.538,0.17,7.578,88.4567,8.629
2022-06-11T02:00:00Z,16.417,0.1698,7.57,88.1378,8.6199
2022-06-11T02:30:00Z,16.305,0.1695,7.563,87.6511,8.5926
2022-06-11T03:00:00Z,16.201,0.1688,7.561,87.5336,8.5998
2022-06-11T03:30:00Z,16.096,0.1696,7.55,87.3825,8.6041
2022-06-11T04:00:00Z,15.989,0.1695,7.558,87.1979,8.6055
2022-06-11T04:30:00Z,15.879,0.1699,7.553,87.0468,8.6106
2022-06-11T05:00:00Z,15.771,0.1697,7.555,86.9041,8.6163
2022-06-11T05:30:00Z,15.665,0.1696,7.553,87.1307,8.6583
2022-06-11T06:00:00Z,15.578,0.1701,7.57,87.6595,8.7271
2022-06-11T06:30:00Z,15.524,0.1699,7.588,88.3728,8.8082
2022-06-11T07:00:00Z,15.518,0.1703,7.622,89.7575,8.9475
2022-06-11T07:30:00Z,15.569,0.1699,7.658,91.3185,9.0931
2022-06-11T08:00:00Z,15.693,0.1702,7.699,93.1145,9.2473
2022-06-11T08:30:00Z,15.88,0.1702,7.749,94.9608,9.3933
2022-06-11T09:00:00Z,16.113,0.1705,7.798,97.0085,9.5486
2022-06-11T09:30:00Z,16.386,0.1708,7.841,98.9639,9.6849
2022-06-11T10:00:00Z,16.717,0.1705,7.885,101.1711,9.8324
2022-06-11T10:30:00Z,17.124,0.1715,7.927,103.4706,9.9706
2022-06-11T11:00:00Z,17.525,0.1717,7.976,105.7281,10.1037
2022-06-11T11:30:00Z,17.932,0.1718,8.025,107.8094,10.2167
2022-06-11T12:00:00Z,18.336,0.1722,8.055,109.7816,10.3179
2022-06-11T12:30:00Z,18.695,0.1724,8.086,111.351,10.3891
2022-06-11T13:00:00Z,19.07,0.1723,8.119,113.0882,10.4716
2022-06-11T13:30:00Z,19.178,0.1727,8.116,112.8113,10.4232
2022-06-11T14:00:00Z,19.507,0.173,8.154,114.3387,10.4949
2022-06-11T14:30:00Z,19.877,0.173,8.157,115.5388,10.5269
2022-06-11T15:00:00Z,20.17,0.1726,8.168,116.4703,10.5502
2022-06-11T15:30:00Z,20.304,0.1733,8.17,116.2186,10.4996
2022-06-11T16:00:00Z,20.406,0.1732,8.168,115.8913,10.449
2022-06-11T16:30:00Z,20.578,0.1733,8.142,115.3542,10.3654
2022-06-11T17:00:00Z,20.492,0.1729,8.131,113.8268,10.2455
2022-06-11T17:30:00Z,20.504,0.173,8.12,113.2393,10.1902
2022-06-11T18:00:00Z,20.471,0.173,8.088,111.8797,10.0742
2022-06-11T18:30:00Z,20.403,0.173,8.057,110.2852,9.9441
2022-06-11T19:00:00Z,20.342,0.1728,8.03,108.9172,9.8325
2022-06-11T19:30:00Z,20.283,0.1725,7.99,106.9534,9.6666
2022-06-11T20:00:00Z,20.188,0.1731,7.943,104.5952,9.4712
2022-06-11T20:30:00Z,20.119,0.1734,7.882,102.3209,9.2779
2022-06-11T21:00:00Z,20.028,0.1729,7.841,100.2647,9.1078
2022-06-11T21:30:00Z,19.919,0.173,7.777,98.3177,8.9505
2022-06-11T22:00:00Z,19.779,0.173,7.734,96.5218,8.8114
2022-06-11T22:30:00Z,19.6,0.173,7.699,95.2042,8.7223
2022-06-11T23:00:00Z,19.412,0.1727,7.678,94.1132,8.6548
2022-06-11T23:30:00Z,19.238,0.173,7.651,93.2907,8.6092
2022-06-12T00:00:00Z,19.074,0.1726,7.628,92.4431,8.5591
2022-06-12T00:30:00Z,18.904,0.1731,7.596,91.7717,8.5262
2022-06-12T01:00:00Z,18.731,0.1735,7.581,91.1255,8.4959
2022-06-12T01:30:00Z,18.561,0.1733,7.564,90.4205,8.4593
2022-06-12T02:00:00Z,18.391,0.1735,7.553,90.0177,8.4507
2022-06-12T02:30:00Z,18.223,0.1734,7.544,89.5142,8.4324
2022-06-12T03:00:00Z,18.058,0.1734,7.534,89.0862,8.4204
2022-06-12T03:30:00Z,17.892,0.1737,7.525,88.6917,8.4117
2022-06-12T04:00:00Z,17.732,0.174,7.518,88.3224,8.4044
2022-06-12T04:30:00Z,17.573,0.174,7.51,88.0539,8.4064
2022-06-12T05:00:00Z,17.419,0.1742,7.511,87.97,8.4251
2022-06-12T05:30:00Z,17.275,0.1746,7.512,88.2637,8.4785
2022-06-12T06:00:00Z,17.153,0.1749,7.534,88.8344,8.5551
2022-06-12T06:30:00Z,17.061,0.1751,7.555,89.9086,8.6751
2022-06-12T07:00:00Z,17.03,0.175,7.591,91.3857,8.8233
2022-06-12T07:30:00Z,17.063,0.1755,7.641,93.19,8.9913
2022-06-12T08:00:00Z,17.179,0.1752,7.691,95.3636,9.1788
2022-06-12T08:30:00Z,17.361,0.176,7.748,97.6967,9.368
2022-06-12T09:00:00Z,17.594,0.1758,7.806,99.9626,9.5391
2022-06-12T09:30:00Z,17.866,0.1765,7.86,102.1027,9.6888
2022-06-12T10:00:00Z,18.203,0.1766,7.915,104.7295,9.8697
2022-06-12T10:30:00Z,18.601,0.1769,7.977,107.2304,10.0237
2022-06-12T11:00:00Z,19.043,0.1775,8.016,110.0586,10.1964
2022-06-12T11:30:00Z,19.524,0.1784,8.076,112.8029,10.3502
2022-06-12T12:00:00Z,20.02,0.1782,8.137,115.4465,10.4885
2022-06-12T12:30:00Z,20.502,0.1789,8.179,117.9222,10.6118
2022-06-12T13:00:00Z,20.969,0.1799,8.223,120.2805,10.7253
2022-06-12T13:30:00Z,21.447,0.18,8.227,122.4121,10.8142
2022-06-12T14:00:00Z,21.785,0.1801,8.256,123.6458,10.8517
2022-06-12T14:30:00Z,22.005,0.1804,8.237,123.5115,10.7941
2022-06-12T15:00:00Z,22.351,0.1808,8.266,124.8543,10.8392
2022-06-12T15:30:00Z,22.566,0.1809,8.266,124.8459,10.794
2022-06-12T16:00:00Z,22.619,0.1807,8.256,124.7368,10.7736
2022-06-12T16:30:00Z,22.497,0.1812,8.241,122.9324,10.6426
2022-06-12T17:00:00Z,22.429,0.181,8.235,121.875,10.5648
2022-06-12T17:30:00Z,22.34,0.181,8.202,119.8021,10.4028
2022-06-12T18:00:00Z,22.255,0.1808,8.166,117.5697,10.2256
2022-06-12T18:30:00Z,22.175,0.1815,8.124,115.4297,10.0548
2022-06-12T19:00:00Z,22.078,0.1816,8.082,112.9707,9.859
2022-06-12T19:30:00Z,21.967,0.182,8.031,110.1677,9.635
2022-06-12T20:00:00Z,21.816,0.1818,7.965,107.1381,9.3972
2022-06-12T20:30:00Z,21.639,0.1819,7.907,104.4357,9.1917
2022-06-12T21:00:00Z,21.445,0.1813,7.843,101.8257,8.9958
2022-06-12T21:30:00Z,21.268,0.1816,7.785,99.5178,8.8222
2022-06-12T22:00:00Z,21.096,0.1814,7.736,97.6295,8.6839
2022-06-12T22:30:00Z,20.924,0.1815,7.691,96.3959,8.603
2022-06-12T23:00:00Z,20.714,0.182,7.65,94.8517,8.5001
2022-06-12T23:30:00Z,20.513,0.1814,7.629,93.895,8.4477
2022-06-13T00:00:00Z,20.311,0.1821,7.606,93.0809,8.4078
2022-06-13T00:30:00Z,20.126,0.182,7.595,92.3172,8.3694
2022-06-13T01:00:00Z,19.94,0.1823,7.574,91.7801,8.3515
2022-06-13T01:30:00Z,19.752,0.1821,7.563,91.0751,8.3185
2022-06-13T02:00:00Z,19.569,0.1819,7.554,90.5212,8.2982
2022-06-13T02:30:00Z,19.389,0.1821,7.542,89.9841,8.2787
2022-06-13T03:00:00Z,19.224,0.1817,7.534,89.7324,8.283
2022-06-13T03:30:00Z,19.063,0.182,7.53,89.2708,8.267
2022-06-13T04:00:00Z,18.911,0.1821,7.523,88.868,8.255
2022-06-13T04:30:00Z,18.781,0.1821,7.528,88.6917,8.2605
2022-06-13T05:00:00Z,18.675,0.1827,7.521,88.7589,8.2844
2022-06-13T05:30:00Z,18.586,0.1823,7.541,89.1449,8.3356
2022-06-13T06:00:00Z,18.499,0.1827,7.558,89.2036,8.3557
2022-06-13T06:30:00Z,18.419,0.1828,7.561,89.6065,8.4072
2022-06-13T07:00:00Z,18.341,0.1829,7.581,90.0093,8.4584
2022-06-13T07:30:00Z,18.267,0.183,7.593,90.7143,8.5376
2022-06-13T08:00:00Z,18.202,0.1831,7.618,91.9312,8.6636
2022-06-13T08:30:00Z,18.18,0.1833,7.665,93.576,8.8226
2022-06-13T09:00:00Z,18.143,0.1835,7.693,94.8265,8.9471
2022-06-13T09:30:00Z,18.098,0.1839,7.724,95.7413,9.0419
2022-06-13T10:00:00Z,18.06,0.1846,7.752,96.3455,9.106
2022-06-13T10:30:00Z,18.026,0.1849,7.775,96.933,9.1678
2022-06-13T11:00:00Z,18.01,0.1853,7.805,97.8729,9.2599
2022-06-13T11:30:00Z,18.059,0.186,7.86,99.8871,9.4408
2022-06-13T12:00:00Z,18.189,0.1861,7.94,102.5055,9.6626
2022-06-13T12:30:00Z,18.329,0.187,7.995,104.763,9.8471
2022-06-13T13:00:00Z,18.417,0.1874,8.056,106.2737,9.9712
2022-06-13T13:30:00Z,18.514,0.1871,8.082,107.2723,10.0451
2022-06-13T14:00:00Z,18.572,0.1881,8.117,107.8682,10.089
2022-06-13T14:30:00Z,18.642,0.1883,8.136,108.5144,10.1349
2022-06-13T15:00:00Z,18.652,0.1886,8.126,108.0193,10.0866
2022-06-13T15:30:00Z,18.676,0.1885,8.159,108.8669,10.1608
2022-06-13T16:00:00Z,18.689,0.1882,8.164,108.6571,10.1386
2022-06-13T16:30:00Z,18.66,0.1889,8.13,107.5409,10.0404
2022-06-13T17:00:00Z,18.628,0.1889,8.114,106.4415,9.9442
2022-06-13T17:30:00Z,18.61,0.1892,8.094,105.5099,9.8607
2022-06-13T18:00:00Z,18.596,0.1895,8.069,104.4693,9.7661
2022-06-13T18:30:00Z,18.545,0.1899,8.037,102.6985,9.6106
2022-06-13T19:00:00Z,18.488,0.1903,7.992,100.9697,9.4597
2022-06-13T19:30:00Z,18.466,0.1903,7.977,100.7683,9.4453
2022-06-13T20:00:00Z,18.422,0.1901,7.942,99.157,9.3025
2022-06-13T20:30:00Z,18.37,0.1907,7.902,98.0576,9.209
2022-06-13T21:00:00Z,18.318,0.1908,7.862,96.6728,9.0886
2022-06-13T21:30:00Z,18.277,0.1914,7.823,95.4475,8.981
2022-06-13T22:00:00Z,18.23,0.1907,7.802,94.4153,8.8923
2022-06-13T22:30:00Z,18.168,0.1913,7.768,93.425,8.8103
2022-06-13T23:00:00Z,18.11,0.1915,7.744,92.6529,8.7478
2022-06-13T23:30:00Z,18.042,0.1914,7.725,92.0738,8.7053
2022-06-14T00:00:00Z,17.955,0.1914,7.705,91.4696,8.6636
2022-06-14T00:30:00Z,17.87,0.1911,7.687,90.9576,8.6302
2022-06-14T01:00:00Z,17.769,0.1914,7.672,90.4037,8.5955
2022-06-14T01:30:00Z,17.666,0.1912,7.658,89.9338,8.5689
2022-06-14T02:00:00Z,17.56,0.1913,7.648,89.5813,8.554
2022-06-14T02:30:00Z,17.451,0.1911,7.64,89.1701,8.534
2022-06-14T03:00:00Z,17.333,0.1908,7.631,88.8176,8.5211
2022-06-14T03:30:00Z,17.239,0.1905,7.624,88.5071,8.5079
2022-06-14T04:00:00Z,17.161,0.1905,7.618,88.3644,8.508
2022-06-14T04:30:00Z,17.079,0.1899,7.617,88.2805,8.5143
2022-06-14T05:00:00Z,17.003,0.19,7.612,88.1798,8.5181
2022-06-14T05:30:00Z,16.938,0.1899,7.628,88.7337,8.5833
2022-06-14T06:00:00Z,16.896,0.1896,7.657,89.9002,8.7038
2022-06-14T06:30:00Z,16.879,0.1896,7.69,91.3269,8.8451
2022-06-14T07:00:00Z,16.882,0.1893,7.733,93.2068,9.0267
2022-06-14T07:30:00Z,16.882,0.1893,7.773,94.5496,9.1567
2022-06-14T08:00:00Z,16.912,0.1891,7.821,96.5553,9.345
2022-06-14T08:30:00Z,16.926,0.1891,7.858,97.3106,9.4154
2022-06-14T09:00:00Z,16.978,0.1891,7.918,99.4003,9.6072
2022-06-14T09:30:00Z,17.117,0.1887,7.977,101.4397,9.7759
2022-06-14T10:00:00Z,17.183,0.1886,8.007,102.5558,9.8699
2022-06-14T10:30:00Z,17.156,0.1891,8.014,102.2285,9.8438
2022-06-14T11:00:00Z,17.116,0.1892,8.031,102.581,9.8861
2022-06-14T11:30:00Z,17.228,0.1895,8.071,104.1588,10.0148
2022-06-14T12:00:00Z,17.591,0.1891,8.144,107.1884,10.2288
2022-06-14T12:30:00Z,17.881,0.1893,8.195,109.3788,10.3756
2022-06-14T13:00:00Z,18.189,0.1892,8.274,111.6028,10.52
2022-06-14T13:30:00Z,18.416,0.1893,8.288,113.0043,10.6029
2022-06-14T14:00:00Z,18.659,0.1893,8.299,114.2296,10.6651
2022-06-14T14:30:00Z,18.729,0.1892,8.29,113.8435,10.6139
2022-06-14T15:00:00Z,18.834,0.1892,8.314,114.2212,10.6266
2022-06-14T15:30:00Z,19.019,0.1888,8.344,115.0604,10.6645
2022-06-14T16:00:00Z,19.015,0.1887,8.322,114.2044,10.5862
2022-06-14T16:30:00Z,18.924,0.1884,8.297,113.0966,10.5027
2022-06-14T17:00:00Z,18.953,0.1879,8.314,113.063,10.4936
2022-06-14T17:30:00Z,18.984,0.1875,8.292,112.0476,10.3928
2022-06-14T18:00:00Z,19.014,0.1858,8.288,111.4517,10.3313
2022-06-14T18:30:00Z,18.945,0.1868,8.263,110.1761,10.2272
2022-06-14T19:00:00Z,18.918,0.1873,8.219,108.3549,10.0637
2022-06-14T19:30:00Z,18.905,0.1871,8.184,106.3072,9.8761
2022-06-14T20:00:00Z,18.82,0.1874,8.132,104.0749,9.6854
2022-06-14T20:30:00Z,18.707,0.1874,8.048,101.5739,9.4742
2022-06-14T21:00:00Z,18.598,0.1873,8.002,99.5766,9.3085
2022-06-14T21:30:00Z,18.48,0.1874,7.94,97.5288,9.139
2022-06-14T22:00:00Z,18.367,0.1882,7.89,95.7748,8.9954
2022-06-14T22:30:00Z,18.228,0.1881,7.846,94.474,8.8984
2022-06-14T23:00:00Z,18.087,0.1878,7.797,93.2152,8.8052
2022-06-14T23:30:00Z,17.949,0.1879,7.764,92.2417,8.7378
2022-06-15T00:00:00Z,17.805,0.188,7.731,91.4276,8.6864
2022-06-15T00:30:00Z,17.655,0.1878,7.698,90.6219,8.6365
2022-06-15T01:00:00Z,17.489,0.1892,7.671,89.8834,8.5956
2022-06-15T01:30:00Z,17.333,0.1895,7.654,89.3211,8.5694
2022-06-15T02:00:00Z,17.182,0.1888,7.634,88.8344,8.5495
2022-06-15T02:30:00Z,17.019,0.1882,7.62,88.4315,8.5397
2022-06-15T03:00:00Z,16.864,0.1876,7.616,88.1126,8.5365
2022-06-15T03:30:00Z,16.715,0.1871,7.602,87.6511,8.5183
2022-06-15T04:00:00Z,16.56,0.1867,7.59,87.4832,8.5297
2022-06-15T04:30:00Z,16.407,0.1862,7.59,87.1056,8.5202
2022-06-15T05:00:00Z,16.253,0.1862,7.585,87.0049,8.5382
2022-06-15T05:30:00Z,16.125,0.1859,7.59,87.1307,8.5736
2022-06-15T06:00:00Z,16.044,0.1857,7.604,87.7602,8.6505
2022-06-15T06:30:00Z,16.01,0.1855,7.626,89.1113,8.79
2022-06-15T07:00:00Z,16.019,0.1853,7.686,90.7982,8.9546
2022-06-15T07:30:00Z,16.066,0.1848,7.744,93.0641,9.169
2022-06-15T08:00:00Z,16.136,0.1845,7.804,95.2209,9.3677
2022-06-15T08:30:00Z,16.23,0.1843,7.859,97.2435,9.5476
2022-06-15T09:00:00Z,16.494,0.1841,7.916,99.9542,9.7594
2022-06-15T09:30:00Z,16.982,0.1842,8.003,103.3363,9.9868
2022-06-15T10:00:00Z,17.469,0.1835,8.058,106.5506,10.1939
2022-06-15T10:30:00Z,17.889,0.1836,8.11,108.8669,10.3257
2022-06-15T11:00:00Z,18.398,0.1843,8.174,111.6951,10.4841
2022-06-15T11:30:00Z,18.897,0.1847,8.202,114.238,10.6147
2022-06-15T12:00:00Z,19.406,0.1847,8.249,116.6046,10.7241
2022-06-15T12:30:00Z,19.921,0.1849,8.28,118.9209,10.8252
2022-06-15T13:00:00Z,20.392,0.185,8.342,121.0945,10.9208
2022-06-15T13:30:00Z,20.838,0.185,8.36,122.7646,10.9747
2022-06-15T14:00:00Z,21.301,0.1855,8.39,124.2332,11.006
2022-06-15T14:30:00Z,21.742,0.1878,8.376,125.8614,11.0551
2022-06-15T15:30:00Z,22.452,0.1866,8.375,127.2041,11.0217
2022-06-15T16:00:00Z,22.693,0.1862,8.362,127.1034,10.9623
2022-06-15T16:30:00Z,22.815,0.186,8.345,126.1971,10.859
2022-06-15T17:00:00Z,22.835,0.1865,8.317,124.5018,10.709
2022-06-15T17:30:00Z,22.798,0.1863,8.275,121.9002,10.4927
2022-06-15T18:00:00Z,22.7,0.1825,8.211,118.7866,10.2439
2022-06-15T18:30:00Z,22.563,0.1863,8.165,115.8829,10.0196
2022-06-15T19:00:00Z,22.425,0.188,8.095,113.2225,9.8152
2022-06-15T19:30:00Z,22.304,0.1858,8.042,110.6712,9.6163
2022-06-15T20:00:00Z,22.166,0.186,7.996,108.1787,9.4247
2022-06-15T20:30:00Z,21.999,0.1852,7.931,105.2498,9.1992
2022-06-15T21:00:00Z,21.81,0.1849,7.865,102.6146,9.0015
2022-06-15T21:30:00Z,21.623,0.1851,7.8,100.1053,8.8132
2022-06-15T22:00:00Z,21.438,0.1847,7.741,98.1667,8.6735
2022-06-15T22:30:00Z,21.25,0.1845,7.7,96.4462,8.5528
2022-06-15T23:00:00Z,21.048,0.1846,7.665,95.0783,8.4647
2022-06-15T23:30:00Z,20.836,0.1841,7.638,93.9034,8.3949
2022-06-16T00:00:00Z,20.609,0.1841,7.612,93.0641,8.3571
2022-06-16T00:30:00Z,20.369,0.1839,7.599,92.1242,8.3119
2022-06-16T01:00:00Z,20.11,0.184,7.568,91.4612,8.2945
2022-06-16T01:30:00Z,19.852,0.1835,7.556,90.815,8.2782
2022-06-16T02:00:00Z,19.588,0.1837,7.548,90.1688,8.2627
2022-06-16T02:30:00Z,19.33,0.1837,7.535,89.682,8.2607
2022-06-16T03:00:00Z,19.095,0.1838,7.534,89.2456,8.2595
2022-06-16T03:30:00Z,18.867,0.1838,7.53,88.8008,8.2561
2022-06-16T04:00:00Z,18.646,0.1842,7.524,88.4735,8.2626
2022-06-16T04:30:00Z,18.433,0.1838,7.536,88.2889,8.2812
2022-06-16T05:00:00Z,18.238,0.1832,7.535,88.2889,8.3143
2022-06-16T05:30:00Z,18.066,0.1832,7.551,88.6246,8.3752
2022-06-16T06:00:00Z,17.939,0.1833,7.576,89.6233,8.4917
2022-06-16T06:30:00Z,17.841,0.1833,7.603,91.1842,8.657
2022-06-16T07:00:00Z,17.787,0.1834,7.674,93.0893,8.8477
2022-06-16T07:30:00Z,17.807,0.1833,7.728,95.4475,9.0681
2022-06-16T08:00:00Z,17.923,0.1839,7.791,97.9485,9.2836
2022-06-16T08:30:00Z,18.163,0.1838,7.883,101.0788,9.5331
2022-06-16T09:00:00Z,18.466,0.1841,7.965,104.0581,9.7538
2022-06-16T09:30:00Z,18.716,0.1846,8.018,106.3995,9.9225
2022-06-16T10:00:00Z,19.074,0.1844,8.084,109.3704,10.1261
2022-06-16T10:30:00Z,19.467,0.1854,8.145,112.2322,10.3093
2022-06-16T11:00:00Z,19.93,0.1859,8.202,115.3038,10.494
2022-06-16T11:30:00Z,20.373,0.1861,8.251,117.9558,10.6417
2022-06-16T12:00:00Z,20.863,0.1871,8.325,120.5742,10.7734
2022-06-16T12:30:00Z,21.309,0.1873,8.351,122.966,10.8919
2022-06-16T13:00:00Z,21.694,0.1879,8.436,124.8207,10.974
2022-06-16T13:30:00Z,21.869,0.1884,8.386,125.2739,10.9767
2022-06-16T14:00:00Z,21.768,0.1886,8.349,123.5703,10.8485
2022-06-16T14:30:00Z,21.635,0.1883,8.32,120.9518,10.6459
2022-06-16T15:00:00Z,21.566,0.1883,8.314,120.507,10.6209
2022-06-16T15:30:00Z,21.489,0.1883,8.335,119.9448,10.5873
2022-06-16T16:00:00Z,21.36,0.189,8.317,119.6091,10.5841
2022-06-16T16:30:00Z,21.173,0.189,8.298,117.1921,10.408
2022-06-16T17:00:00Z,21.009,0.1897,8.278,115.2283,10.2664
2022-06-16T17:30:00Z,20.88,0.1899,8.254,113.6589,10.1522
2022-06-16T18:00:00Z,20.735,0.1896,8.239,112.635,10.0893
2022-06-16T18:30:00Z,20.605,0.1893,8.217,111.1328,9.9802
2022-06-16T19:00:00Z,20.47,0.1894,8.193,109.8488,9.8913
2022-06-16T19:30:00Z,20.323,0.1895,8.142,107.2556,9.6857
2022-06-16T20:00:00Z,20.126,0.1892,8.099,105.1826,9.5356
2022-06-16T20:30:00Z,19.94,0.1902,8.029,102.1111,9.2915
2022-06-16T21:00:00Z,19.781,0.19,7.97,99.6521,9.0964
2022-06-16T21:30:00Z,19.613,0.1901,7.9,97.2183,8.9041
2022-06-16T22:00:00Z,19.407,0.191,7.84,94.9944,8.7363
2022-06-16T22:30:00Z,19.245,0.1916,7.794,93.5173,8.6285
