File,Foraging (Y/N),Seal_Presence,Original_Date (Do Not Use for R),Date,File_Timestamp,Time_In_1,Time_Out_1,Time_In_2,Time_Out_2,Time_In_3,Time_Out_3,Time_In_4,Time_Out_4,Time_In_5,Time_Out_5,Time_In_6,Time_Out_6,Cumulative_Time_m,Cumulative_Time_s,FGS_Status,Notes,
May_15_2023_122629_1065,Y,Y,"May _18, _2023",5/18/23,__7:24:14 PM,20:09.4,20:51.3,,,,,,,,,,,00:41.9,41.90,OFF,,
May_15_2023_122629_1066,NA,N,"May _18, _2023",5/18/23,7:28:28 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1067,NA,N,"May _18, _2023",5/18/23,__7:32:48 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1068,Y,Y,"May _18, _2023",5/18/23,__7:37:12 PM,34:13.0,34:42.8,35:25.2,35:33.3,35:34.5,36:39.6,,,,,,,01:43.0,103.00,OFF,,
May_15_2023_122629_1069,NA,N,"May _18, _2023",5/18/23,7:41:44 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1070,N,Y,"May _18, _2023",5/18/23,7:46:16 PM,42:18.3,42:39.0,,,,,,,,,,,00:20.7,20.70,OFF,,
May_15_2023_122629_1071,NA,N,"May _18, _2023",5/18/23,7:50:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1072,NA,N,"May _18, _2023",5/18/23,7:55:26 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1073,N,Y,"May _18, _2023",5/18/23,7:59:20 PM,55:57.0,56:09.1,,,,,,,,,,,00:12.1,12.10,OFF,,
May_15_2023_122629_1074,NA,N,"May _18, _2023",5/18/23,__8:03:54 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1075,NA,N,"May _18, _2023",5/18/23,__8:08:38 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1076,NA,N,"May _18, _2023",5/18/23,__8:13:26 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1077,NA,N,"May _18, _2023",5/18/23,8:18:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1078,NA,N,"May _18, _2023",5/18/23,__8:23:02 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1079,NA,N,"May _18, _2023",5/18/23,8:27:50 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1080,NA,N,"May _18, _2023",5/18/23,8:32:36 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1081,NA,N,"May _18, _2023",5/18/23,8:37:24 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1082,NA,N,"May _18, _2023",5/18/23,__8:42:00 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1083,NA,N,"May _18, _2023",5/18/23,__8:46:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1084,NA,N,"May _18, _2023",5/18/23,__8:50:54 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1085,NA,N,"May _18, _2023",5/18/23,8:55:30 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1086,NA,N,"May _18, _2023",5/18/23,9:00:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1087,NA,N,"May _18, _2023",5/18/23,9:05:12 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1088,NA,N,"May _18, _2023",5/18/23,9:10:12 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1089,NA,N,"May _18, _2023",5/18/23,9:15:00 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1090,N,Y,"May _18, _2023",5/18/23,9:19:26 PM,19:13.8,19:25.2,,,,,,,,,,,00:11.4,11.40,OFF,Continue in next file. It looks a little small at first but in next file it is bigger,
May_15_2023_122629_1091,N,Y,"May _18, _2023",5/18/23,9:24:10 PM,19:25.3,19:39.1,23:08.6,24:09.2,,,,,,,,,01:14.4,74.40,OFF,Continues into next file,
May_15_2023_122629_1092,N,Y,"May _18, _2023",5/18/23,9:28:48 PM,24:36.9,24:41.0,,,,,,,,,,,00:04.1,4.10,OFF,,
May_15_2023_122629_1093,NA,N,"May _18, _2023",5/18/23,__9:33:24 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1094,NA,N,"May _18, _2023",5/18/23,__9:37:56 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1095,NA,N,"May _18, _2023",5/18/23,__9:42:22 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1096,NA,N,"May _18, _2023",5/18/23,__9:47:02 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1097,NA,N,"May _18, _2023",5/18/23,__9:51:50 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1098,NA,N,"May _18, _2023",5/18/23,9:56:38 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1099,NA,N,"May _18, _2023",5/18/23,__10:01:26 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1100,NA,N,"May _18, _2023",5/18/23,10:06:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1101,N,Y,"May _18, _2023",5/18/23,10:11:08 PM,08:39.0,08:58.1,,,,,,,,,,,00:19.1,19.10,OFF,,
May_15_2023_122629_1102,NA,N,"May _18, _2023",5/18/23,10:16:02 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1103,N,Y,"May _18, _2023",5/18/23,__10:20:46 PM,16:11.0,17:08.3,20:37.6,20:44.0,,,,,,,,,01:03.7,63.70,OFF,,
May_15_2023_122629_1104,N,Y,"May _18, _2023",5/18/23,10:25:08 PM,20:44.1,21:08.9,,,,,,,,,,,00:24.8,24.80,OFF,,
May_15_2023_122629_1105,NA,N,"May _18, _2023",5/18/23,10:29:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,Two ball shaped things float across at the transducer,
May_15_2023_122629_1106,NA,N,"May _18, _2023",5/18/23,10:33:34 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1107,NA,N,"May _18, _2023",5/18/23,10:38:22 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1108,NA,N,"May _18, _2023",5/18/23,10:43:18 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1109,NA,N,"May _18, _2023",5/18/23,__10:47:54 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1110,NA,N,"May _18, _2023",5/18/23,10:52:08 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1111,NA,N,"May _18, _2023",5/18/23,10:56:24 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1112,NA,N,"May _18, _2023",5/18/23,__11:00:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1113,NA,N,"May _18, _2023",5/18/23,11:05:40 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1114,N,Y,"May _18, _2023",5/18/23,__11:10:28 PM,07:50.6,08:26.8,,,,,,,,,,,00:36.2,36.20,OFF,,
May_15_2023_122629_1115,N,Y,"May _18, _2023",5/18/23,11:15:16 PM,11:37.3,11:58.8,,,,,,,,,,,00:21.5,21.50,OFF,,
May_15_2023_122629_1116,NA,N,"May _18, _2023",5/18/23,__11:20:04 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1117,NA,N,"May _18, _2023",5/18/23,__11:24:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1118,NA,N,"May _18, _2023",5/18/23,11:29:46 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1119,NA,N,"May _18, _2023",5/18/23,__11:34:36 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1120,N,Y,"May _18, _2023",5/18/23,11:39:24 PM,37:26.4,37:36.7,,,,,,,,,,,00:10.3,10.30,OFF,,
May_15_2023_122629_1121,N,Y,"May _18, _2023",5/18/23,__11:44:14 PM,40:03.7,40:27.5,,,,,,,,,,,00:23.8,23.80,OFF,,
May_15_2023_122629_1122,NA,N,"May _18, _2023",5/18/23,11:49:12 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1123,NA,N,"May _18, _2023",5/18/23,11:54:06 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_1124,NA,N,"May _18, _2023",5/18/23,11:58:56 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
,,,,,,,,,,,,,,,,,,,,,,
May_08_2023_135727_1340,NA,N,"May _13, _2023",5/13/23,12:00:22 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1341,NA,N,"May _13, _2023",5/13/23,__12:05:24 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1342,NA,N,"May _13, _2023",5/13/23,12:10:26 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1343,NA,N,"May _13, _2023",5/13/23,12:15:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1344,N,Y,"May _13, _2023",5/13/23,__12:19:48 AM,17:06.0,17:18.3,,,,,,,,,,,00:12.3,12.30,ON,,
May_08_2023_135727_1345,NA,N,"May _13, _2023",5/13/23,12:24:42 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1346,N,Y,"May _13, _2023",5/13/23,__12:29:32 AM,28:04.1,28:59.6,,,,,,,,,,,00:55.5,55.50,ON,,
May_08_2023_135727_1347,N,Y,"May _13, _2023",5/13/23,__12:34:26 AM,33:24.1,33:42.2,,,,,,,,,,,00:18.1,18.10,ON,Swimming near the filet,
May_08_2023_135727_1348,NA,N,"May _13, _2023",5/13/23,12:39:14 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1349,NA,N,"May _13, _2023",5/13/23,12:43:44 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1350,NA,N,"May _13, _2023",5/13/23,12:48:26 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1351,NA,N,"May _13, _2023",5/13/23,12:53:16 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1352,NA,N,"May _13, _2023",5/13/23,12:58:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1353,NA,N,"May _13, _2023",5/13/23,1:02:54 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1354,NA,N,"May _13, _2023",5/13/23,1:07:42 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1355,N,Y,"May _13, _2023",5/13/23,1:12:30 AM,12:26.4,12:29.5,,,,,,,,,,,00:03.1,3.10,ON,very end of the file,
May_08_2023_135727_1356,N,Y,"May _13, _2023",5/13/23,1:17:12 AM,12:29.5,12:32.2,,,,,,,,,,,00:02.7,2.70,ON,,
May_08_2023_135727_1357,N,Y,"May _13, _2023",5/13/23,1:21:52 AM,18:20.4,18:30.6,,,,,,,,,,,00:10.2,10.20,ON,,
May_08_2023_135727_1358,N,Y,"May _13, _2023",5/13/23,1:26:40 AM,22:13.7,22:40.2,,,,,,,,,,,00:26.5,26.50,ON,,
May_08_2023_135727_1359,N,Y,"May _13, _2023",5/13/23,__1:31:30 AM,27:24.7,27:37.1,,,,,,,,,,,00:12.4,12.40,ON,,
May_08_2023_135727_1360,NA,N,"May _13, _2023",5/13/23,__1:36:18 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1361,NA,N,"May _13, _2023",5/13/23,1:41:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1362,N,Y,"May _13, _2023",5/13/23,1:46:06 AM,45:15.0,45:25.5,,,,,,,,,,,00:10.5,10.50,ON,,
May_08_2023_135727_1363,N,Y,"May _13, _2023",5/13/23,1:50:54 AM,47:59.9,48:10.5,,,,,,,,,,,00:10.6,10.60,ON,,
May_08_2023_135727_1364,NA,N,"May _13, _2023",5/13/23,1:55:32 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1365,NA,N,"May _13, _2023",5/13/23,__2:00:12 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1366,N,Y,"May _13, _2023",5/13/23,__2:05:06 AM,01:16.0,01:49.4,,,,,,,,,,,00:33.4,33.40,ON,,
May_08_2023_135727_1367,NA,N,"May _13, _2023",5/13/23,__2:10:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1368,NA,N,"May _13, _2023",5/13/23,__2:15:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1369,NA,N,"May _13, _2023",5/13/23,__2:20:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1370,NA,N,"May _13, _2023",5/13/23,2:24:52 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1371,NA,N,"May _13, _2023",5/13/23,2:29:44 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1372,NA,N,"May _13, _2023",5/13/23,__2:34:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1373,NA,N,"May _13, _2023",5/13/23,2:39:44 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1374,NA,N,"May _13, _2023",5/13/23,2:44:48 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1375,NA,N,"May _13, _2023",5/13/23,2:49:52 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1376,NA,N,"May _13, _2023",5/13/23,__2:54:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1377,NA,N,"May _13, _2023",5/13/23,3:00:00 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1378,NA,N,"May _13, _2023",5/13/23,3:05:04 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1379,NA,N,"May _13, _2023",5/13/23,3:10:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1380,NA,N,"May _13, _2023",5/13/23,3:15:14 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1381,NA,N,"May _13, _2023",5/13/23,3:20:16 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1382,NA,N,"May _13, _2023",5/13/23,3:25:20 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1383,NA,N,"May _13, _2023",5/13/23,__3:30:24 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1384,NA,N,"May _13, _2023",5/13/23,__3:35:28 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1385,NA,N,"May _13, _2023",5/13/23,__3:39:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1386,NA,N,"May _13, _2023",5/13/23,3:44:12 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1387,NA,N,"May _13, _2023",5/13/23,3:48:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1388,Y,Y,"May _13, _2023",5/13/23,__3:53:02 AM,50:04.5,50:16.2,,,,,,,,,,,00:11.7,11.70,ON,"Quick swim in and out through a swirl, there is a turn that makes me think foraging possibly",
May_08_2023_135727_1389,N,Y,"May _13, _2023",5/13/23,3:57:44 AM,55:42.0,56:08.6,,,,,,,,,,,00:26.6,26.60,ON,,
May_08_2023_135727_1390,NA,N,"May _13, _2023",5/13/23,__4:02:30 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1391,N,Y,"May _13, _2023",5/13/23,__4:07:04 AM,06:17.2,07:02.4,,,,,,,,,,,00:45.2,45.20,ON,Floats in and swims toward the transducer and ends in file will continue to next,
May_08_2023_135727_1392,N,Y,"May _13, _2023",5/13/23,4:11:50 AM,07:02.5,07:07.3,,,,,,,,,,,00:04.8,4.80,ON,Just a small continuation of previous file,
May_08_2023_135727_1393,NA,N,"May _13, _2023",5/13/23,4:16:30 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1394,NA,N,"May _13, _2023",5/13/23,4:21:20 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1395,NA,N,"May _13, _2023",5/13/23,4:26:04 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1396,NA,N,"May _13, _2023",5/13/23,__4:31:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1397,NA,N,"May _13, _2023",5/13/23,__4:36:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1398,Y,Y,"May _13, _2023",5/13/23,__4:40:48 AM,37:30.4,38:22.8,,,,,,,,,,,00:52.4,52.40,ON,Swims In and floats then sharp turn and swims toward transducer,
May_08_2023_135727_1399,Y,Y,"May _13, _2023",5/13/23,__4:45:42 AM,44:30.8,44:40.7,44:45.9,44:52.4,,,,,,,,,00:16.4,16.40,ON,Two quick swim ins and out but the way the turn happens makes me think that the seal was foraging,
May_08_2023_135727_1400,NA,N,"May _13, _2023",5/13/23,__4:50:46 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1401,NA,N,"May _13, _2023",5/13/23,__4:55:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1402,NA,N,"May _13, _2023",5/13/23,5:01:04 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1403,NA,N,"May _13, _2023",5/13/23,5:06:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1404,N,Y,"May _13, _2023",5/13/23,__5:11:12 AM,09:23.0,10:06.7,,,,,,,,,,,00:43.7,43.70,ON,,
May_08_2023_135727_1405,NA,N,"May _13, _2023",5/13/23,5:16:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1406,NA,N,"May _13, _2023",5/13/23,__5:21:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1407,NA,N,"May _13, _2023",5/13/23,__5:25:46 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1408,NA,N,"May _13, _2023",5/13/23,5:30:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1409,N,Y,"May _13, _2023",5/13/23,5:35:36 AM,34:57.1,35:09.8,,,,,,,,,,,00:12.7,12.70,ON,,
May_08_2023_135727_1410,NA,N,"May _13, _2023",5/13/23,5:40:22 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1411,Y,Y,"May _13, _2023",5/13/23,__5:45:02 AM,40:59.4,41:13.9,42:00.1,42:11.9,,,,,,,,,00:26.3,26.30,ON,,
May_08_2023_135727_1412,NA,N,"May _13, _2023",5/13/23,5:49:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1413,NA,N,"May _13, _2023",5/13/23,__5:54:50 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1414,Y,Y,"May _13, _2023",5/13/23,5:59:38 AM,55:29.8,55:59.4,57:06.6,57:21.3,,,,,,,,,00:44.3,44.30,ON,,
May_08_2023_135727_1415,NA,N,"May _13, _2023",5/13/23,6:04:28 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1416,NA,N,"May _13, _2023",5/13/23,6:09:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1417,NA,N,"May _13, _2023",5/13/23,6:13:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1418,NA,N,"May _13, _2023",5/13/23,6:18:44 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1419,NA,N,"May _13, _2023",5/13/23,6:23:26 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1420,Y,Y,"May _13, _2023",5/13/23,6:28:08 AM,26:37.7,26:57.9,27:01.7,27:05.9,27:10.3,27:13.0,27:24.2,27:34.9,,,,,00:37.8,37.80,ON,,
May_08_2023_135727_1421,NA,N,"May _13, _2023",5/13/23,6:32:48 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1422,NA,N,"May _13, _2023",5/13/23,6:37:18 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1423,NA,N,"May _13, _2023",5/13/23,6:41:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1424,NA,N,"May _13, _2023",5/13/23,6:46:04 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1425,NA,N,"May _13, _2023",5/13/23,6:50:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1426,NA,N,"May _13, _2023",5/13/23,6:55:22 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1427,NA,N,"May _13, _2023",5/13/23,__7:00:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1428,NA,N,"May _13, _2023",5/13/23,7:05:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1429,NA,N,"May _13, _2023",5/13/23,__7:10:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1430,NA,N,"May _13, _2023",5/13/23,7:15:18 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1431,NA,N,"May _13, _2023",5/13/23,__7:20:22 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1432,NA,N,"May _13, _2023",5/13/23,__7:25:26 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1433,NA,N,"May _13, _2023",5/13/23,7:30:32 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1434,NA,N,"May _13, _2023",5/13/23,7:35:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1435,NA,N,"May _13, _2023",5/13/23,__7:40:38 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1436,NA,N,"May _13, _2023",5/13/23,7:45:42 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1437,NA,N,"May _13, _2023",5/13/23,7:50:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1438,NA,N,"May _13, _2023",5/13/23,__7:55:24 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1439,NA,N,"May _13, _2023",5/13/23,__8:00:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1440,NA,N,"May _13, _2023",5/13/23,__8:04:52 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1441,NA,N,"May _13, _2023",5/13/23,8:09:38 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1442,N,Y,"May _13, _2023",5/13/23,__8:14:24 AM,12:53.4,13:06.2,13:25.3,13:53.5,,,,,,,,,00:41.0,41.00,ON,,
May_08_2023_135727_1443,Y,Y,"May _13, _2023",5/13/23,8:19:14 AM,17:53.1,17:59.3,18:09.2,18:44.5,,,,,,,,,00:41.5,41.50,ON,,
May_08_2023_135727_1444,NA,N,"May _13, _2023",5/13/23,__8:24:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1445,N,Y,"May _13, _2023",5/13/23,8:29:12 AM,25:58.1,26:06.1,28:10.1,28:49.7,,,,,,,,,00:47.6,47.60,ON,,
May_08_2023_135727_1446,N,Y,"May _13, _2023",5/13/23,8:34:12 AM,31:20.2,31:29.7,33:13.6,33:41.8,,,,,,,,,00:37.7,37.70,ON,,
May_08_2023_135727_1447,Y,Y,"May _13, _2023",5/13/23,8:39:16 AM,34:45.1,35:41.1,36:37.3,36:47.4,36:42.0,36:51.9,38:41.1,38:48.2,,,,,01:23.1,83.10,ON,,
May_08_2023_135727_1448,Y,Y,"May _13, _2023",5/13/23,8:44:18 AM,39:14.3,39:29.0,42:25.4,42:30.3,43:20.7,43:28.5,43:24.5,43:51.3,,,,,00:54.2,54.20,ON,,
May_08_2023_135727_1449,Y,Y,"May _13, _2023",5/13/23,__8:49:20 AM,44:29.8,44:40.1,46:02.5,46:16.2,48:45.7,48:52.8,48:59.7,49:18.4,,,,,00:49.8,49.80,ON,,
May_08_2023_135727_1450,N,Y,"May _13, _2023",5/13/23,8:54:24 AM,49:18.8,49:25.6,49:41.1,49:46.4,49:45.4,49:54.9,49:56.7,50:13.6,51:51.9,52:07.5,54:09.0,54:18.3,01:03.4,63.40,ON,,
May_08_2023_135727_1451,N,Y,"May _13, _2023",5/13/23,8:59:28 AM,54:28.4,55:00.9,59:13.5,59:22.1,,,,,,,,,00:41.1,41.10,ON,,
May_08_2023_135727_1452,N,Y,"May _13, _2023",5/13/23,9:04:32 AM,59:43.1,59:54.5,59:50.1,59:58.3,00:44.9,00:58.8,00:47.6,00:57.0,01:23.8,01:37.8,04:16.1,04:22.9,01:03.7,63.70,ON,A lot of multiple seals. I think it is a mother and kid,
May_08_2023_135727_1453,Y,Y,"May _13, _2023",5/13/23,9:09:36 AM,04:34.3,04:55.2,04:44.5,04:51.6,05:33.3,06:34.6,05:43.8,06:36.0,,,,,02:21.5,141.50,ON,,
May_08_2023_135727_1454,N,Y,"May _13, _2023",5/13/23,9:14:32 AM,09:45.7,09:54.4,10:13.2,10:34.8,12:03.0,12:11.9,14:03.6,14:13.3,14:15.1,14:23.1,,,00:56.9,56.90,ON,,
May_08_2023_135727_1455,N,Y,"May _13, _2023",5/13/23,9:19:34 AM,14:41.3,15:05.5,16:56.8,17:07.9,17:36.9,17:47.8,,,,,,,00:46.2,46.20,ON,,
May_08_2023_135727_1456,N,Y,"May _13, _2023",5/13/23,__9:24:38 AM,21:14.4,21:23.4,22:33.4,22:44.8,24:10.8,24:19.5,24:24.7,24:36.7,,,,,00:41.1,41.10,ON,,
May_08_2023_135727_1457,N,Y,"May _13, _2023",5/13/23,__9:29:42 AM,24:36.8,24:45.2,27:26.3,27:35.2,28:04.7,28:14.9,28:27.2,28:37.8,29:28.1,29:35.2,29:29.0,29:41.3,00:57.5,57.50,ON,,
May_08_2023_135727_1458,N,Y,"May _13, _2023",5/13/23,9:34:48 AM,31:53.5,32:03.9,32:25.3,32:45.8,33:00.0,33:07.3,33:50.9,34:11.9,,,,,00:59.2,59.20,ON,,
