taxonomic_path	sample_id	reason	reads
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodiniellum;Gyrodiniellum shiwhaense	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Mollusca;Bivalvia;NA;Cleidothaeridae;Cleidothaerus;Cleidothaerus albidus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	10
Plantae;Chlorophyta;NA;NA;Pycnococcaceae;Pycnococcus;Pycnococcus provasolii	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	46
Plantae;Chlorophyta;NA;NA;Pycnococcaceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	124
Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;NA;SAR86 cluster bacterium	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	47
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella choctawhatcheeana	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	7
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Candidatus Moanabacter;Candidatus Moanabacter tarae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	16
Animalia;Arthropoda;Thecostraca	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	654
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira oceanica	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	474
Chromista;Bacillariophyta	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	4530
Chromista;Ciliophora;Oligohymenophorea	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema pseudocostatum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	1645
Protozoa;Euglenozoa;NA;Diplonemea	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	98
Chromista;NA;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium veneficum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	6
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;NA;Bigyra;Oblongichytrida;NA;Oblongichytrium;Oblongichytrium sp.	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	689
Chromista;Oomycota	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	22
Chromista;Ciliophora;Spirotrichea	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	33
Chromista;NA;Dinophyceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	31
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;NA;Raphidophyceae;Chattonellales;Chattonellaceae;Heterosigma;Heterosigma akashiwo	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	13814
Chromista;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys;Diophrys parappendiculata	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	8
Archaea;Candidatus Thermoplasmatota;Candidatus Poseidoniia;Candidatus Poseidoniales;Candidatus Thalassarchaeaceae;Candidatus Thalassarchaeum;Candidatus Thalassoarchaea mediterranii	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	418
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;Amoebophrya sp. ex Prorocentrum micans	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Protozoa;NA;Choanoflagellata;Acanthoecida;Stephanoecidae;Didymoeca;Didymoeca costata	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	25
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus prasinos	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	510
Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;NA;NA;Malasseziales sp.	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	1205
Plantae;Chlorophyta;NA;NA;Pycnococcaceae;Pycnococcus;Pycnococcus sp. MBIC10637	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Plantae;Streptophyta;Bryopsida	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	195
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Mollusca;Bivalvia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. RCC4816	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	5
Plantae;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Solanum;Solanum kurzii	JDFB_BK2_09_082625	Taxon had fewer than 5 total project-wide reads	2
Plantae;Rhodophyta;Florideophyceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	12
Plantae;Streptophyta;Bryopsida;Dicranales;Calymperaceae;Calymperes;Calymperes erosum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	21
Animalia;Arthropoda;Hexanauplia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	4
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	94
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	163
Animalia;Arthropoda;Hexanauplia;Calanoida	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp.	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	9
Plantae;Streptophyta;Magnoliopsida;Saxifragales;Haloragaceae;Myriophyllum;Myriophyllum sibiricum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Ulnaria;Ulnaria ulna	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	10
Plantae;Streptophyta;Magnoliopsida;Ericales;Sapotaceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	6
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. Z11zhy	JDFB_BK2_09_082625	Taxon had fewer than 5 total project-wide reads	2
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium viride	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	463
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium rubrum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	158
Protozoa;NA;Choanoflagellata;Craspedida;Salpingoecidae;Salpingoeca;Salpingoeca tuba	JDFB_BK2_09_082625	Taxon had fewer than 5 total project-wide reads	2
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae;Amphidiniopsis;Amphidiniopsis sp. MH-2016	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Yihiella;Yihiella yeosuensis	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Mediophyceae;Cymatosirales;Cymatosiraceae;Minutocellus;Minutocellus sp. CCMP1701	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	49
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	1372
Chromista;NA;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Teleaulax;Teleaulax amphioxeia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Plantae;Streptophyta;Magnoliopsida;Poales;Cyperaceae;Carex	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Bigyra	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	37
Animalia;Cnidaria;Hydrozoa	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	104
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Dennisiomyces	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;Cercozoa;Chlorarachniophyceae;NA;NA;Minorisa;Minorisa minuta	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	217
Protozoa;Euglenozoa;NA;Diplonemea;Diplonemidae;Diplonema;Diplonema sp. ATCC 50232	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	201
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	170
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus prasinos	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	24
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	38
Chromista;Ciliophora;Spirotrichea;NA;Strombidiidae;Apostrombidium;Apostrombidium parakielum	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	46
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	589
Animalia;Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;Alcyonidium gelatinosum	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	32
Animalia;Annelida;Polychaeta;Sabellida;Serpulidae;Pseudochitinopoma;Pseudochitinopoma occidentalis	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	22
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;Minidiscus trioculatus	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Protozoa;Euglenozoa;NA;Diplonemea;Diplonemidae;Diplonema;Diplonema sp. ATCC 50232	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	11
Chromista;NA;Dinophyceae;Noctilucales;Noctilucaceae;Noctiluca;Noctiluca sp.	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	45
Animalia;Arthropoda;Insecta;Psocoptera;Liposcelididae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	19
Chromista;NA;Dinophyceae;Gonyaulacales	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Annelida;Polychaeta;Spionida	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	390
Plantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;Tetraselmis cordiformis	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	115
Protozoa;NA;Choanoflagellata;Acanthoecida;Stephanoecidae;Calliacantha	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	60
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Eucampia	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium;Aplanochytrium stocchinoi	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	83
Animalia;Mollusca;Bivalvia;Venerida;Vesicomyidae;Archivesica;Archivesica marissinica	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia delicatissima	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	68
Chromista;Ciliophora;Litostomatea;Cyclotrichida;Mesodiniidae;Mesodinium;Mesodinium rubrum	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	48
Animalia;Annelida;Sipuncula;Phascolosomatiformes;Phascolosomatidae;Phascolosoma	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Mollusca;Gastropoda;NA;Planorbidae;Biomphalaria;Biomphalaria kuhniana	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	4
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Zygoascus;Zygoascus tannicola	JDFB_BK2_11_082725	Taxon had fewer than 5 total project-wide reads	2
Chromista;NA;Cryptophyceae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	20
Animalia;Mollusca;Bivalvia;Cardiida;Psammobiidae;Hiatula;Hiatula diphos	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	4
Plantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix;Crustomastix stigmatica	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	12
Animalia;Echinodermata;Ophiuroidea;Amphilepidida;Amphiuridae;Amphipholis;Amphipholis squamata	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	66
Chromista;NA;Phaeophyceae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	62
Animalia;Cnidaria;Hydrozoa;Siphonophorae;Diphyidae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Plantae;Chlorophyta;NA;NA;Pycnococcaceae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	41
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium affine	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	24
Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Modiolus;Modiolus americanus	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2239
Animalia;Mollusca;Bivalvia;Venerida;Veneridae;Saxidomus;Saxidomus purpurata	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium hiranoi	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;Gonostomum affine	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Rimostrombidium;Rimostrombidium veniliae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	7
Plantae;Rhodophyta;Florideophyceae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Membraniporidae;Membranipora;Membranipora sp. BLEED1777	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	196
Animalia;Chordata;Appendicularia;Copelata;Oikopleuridae;Oikopleura;Oikopleura dioica	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	1425
Animalia;Annelida;Polychaeta	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	1295
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium taylorii	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	44
Chromista;Haptophyta	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	13
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia longissima	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	178
Animalia;Annelida;Polychaeta;Spionida;Spionidae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	403
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros contortus	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	13
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA;Verrucomicrobiaceae bacterium	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium viride	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum brightwellii	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	45
Bacteria;Pseudomonadota;Alphaproteobacteria;NA;NA;Candidatus Puniceispirillum;Candidatus Puniceispirillum marinum	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Ciliophora;Spirotrichea;NA;Tontoniidae;Pseudotontonia;Pseudotontonia sp. JG-2011a	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	11
Chromista;NA;Bigyra	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	188
Animalia;Entoprocta	JDFB_BK2_11_082725	Taxon had fewer than 5 total project-wide reads	3
Protozoa;Endomyxa;Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidium	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	4
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Ciliophora;Spirotrichea	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	238
Chromista;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Salpingella;Salpingella sp.	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales	JDFB_BK2_11_082725	Decontaminated read was in sample with fewer than 1 reads	4
