taxonomic_path	common_name	% samples positive in project
Chromista;NA;Dinophyceae;Torodiniales;Torodiniaceae;Torodinium;Torodinium teredo	Dinoflagellates	27.64
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora	Chromists	3.25
Animalia;Rotifera;Eurotatoria;Ploima;Gastropidae;Ascomorpha;Ascomorpha ovalis	Rotifers	17.89
Protozoa;NA;Choanoflagellata;Craspedida;Salpingoecidae;Salpingoeca;Salpingoeca tuba	""	2.44
Chromista;Ciliophora;Spirotrichea;NA;Strombidiidae;Parallelostrombidium;Parallelostrombidium obesum	Ciliates	9.76
Animalia;Tardigrada;Eutardigrada;Parachela;Isohypsibiidae;Isohypsibius;Isohypsibius sp. Tar194	Eutardigrades	0.81
Protozoa;NA;Choanoflagellata;Craspedida;Salpingoecidae;Salpingoeca;Salpingoeca amphoridium	""	5.69
Chromista;NA;Phaeophyceae;Laminariales;Laminariaceae;Hedophyllum;Hedophyllum nigripes	Brown algae	7.32
Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Candidatus Coxiella mudrowiae	Γ-proteobacteria	6.5
Chromista;Ciliophora;Nassophorea;Microthoracida;Discotrichidae;Lopezoterenia;Lopezoterenia paratorpens	Ciliates	4.07
Chromista;Haptophyta;NA;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina simplex	Haptophytes	32.52
Plantae;Streptophyta;Magnoliopsida;Ericales;Ericaceae;Monotropa;Monotropa uniflora	Ghost Pipe	5.69
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Pterothamnion;Pterothamnion plumula	Red algae	23.58
Bacteria;Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;NA;endosymbiont of Acanthamoeba sp. KA/E9	""	0.81
Bacteria;Pseudomonadota;Oligoflexia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. oral clone CA006	""	0.81
Chromista;NA;Dinophyceae;Syndiniales;Eudubosquellidae;Euduboscquella;Euduboscquella sp. ex Tintinnopsis sp. 2	Dinoflagellates	18.7
Bacteria;Cyanobacteria;NA;Chroococcidiopsidales;NA;Compactococcus;Compactococcus sarcinoides	Bacteria	6.5
Plantae;Streptophyta;Magnoliopsida;Saxifragales;Haloragaceae;Myriophyllum;Myriophyllum sibiricum	""	5.69
Chromista;Endomyxa;NA;Gromiida;Pseudodifflugiidae;Pseudodifflugia;Pseudodifflugia cf. gracilis	""	7.32
Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	Slippery Jacks	4.07
Animalia;Arthropoda;Insecta;Diptera;Simuliidae	""	0.81
Chromista;NA;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;Paraphysomonas sp.	""	8.94
Protozoa;NA;Choanoflagellata;NA;NA;NA;Choanoflagellata sp.	Choanoflagellata sp.	34.96
Chromista;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus hargravesii	Diatoms	21.14
Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya vorax	""	3.25
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Pedospumella	""	23.58
Animalia;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida pinnigera	""	1.63
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus niger	""	3.25
Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Novipirellula;Novipirellula aureliae	Bacteria	4.88
Chromista;Ciliophora;Oligohymenophorea;Sessilida;Epistylidae;Epistylis;Epistylis hentscheli	Ciliates	8.13
Animalia;Rotifera;Eurotatoria;Ploima;Synchaetidae;Synchaeta	Rotifers	16.26
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae;Amphidiniopsis;Amphidiniopsis dragescoi	""	3.25
Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Quadricellariidae;Nellia;Nellia tenella	""	6.5
Chromista;NA;Dictyochophyceae;Florenciellales	Chromists	17.89
Plantae;Streptophyta;Zygnemophyceae;Desmidiales;Desmidiaceae	""	3.25
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Glycine;Glycine max	""	4.07
Protozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Saccamoeba;Saccamoeba limax	""	0.81
Animalia;Cnidaria;Hydrozoa;Leptothecata;Eirenidae;Eutonina;Eutonina indicans	Umbrella jellyfish	3.25
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae	Red algae	9.76
Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria devensis	Wart Lichens	2.44
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora sp. KCW-2020b	Chromists	17.89
Chromista;Ciliophora;Spirotrichea;Tintinnida;Codonellidae;Tintinnopsis	""	5.69
Chromista;NA;Dinophyceae;Abediniales;Abediniaceae;Abedinium	Dinoflagellates	6.5
Bacteria;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga lonarensis	Γ-proteobacteria	4.07
Chromista;Haptophyta;NA;Prymnesiales;NA;Chrysocampanula;Chrysocampanula spinifera	Haptophytes	25.2
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Imperata;Imperata contracta	""	2.44
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystaceae;Hemichloris;Hemichloris antarctica	""	2.44
Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;NA;Anodontia fragilis gill symbiont	Γ-proteobacteria	5.69
Chromista;Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Cymbella;Cymbella cistuliformis	Diatoms	6.5
Animalia;Annelida;Polychaeta;Spionida;Spionidae	Spionid worms	17.89
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae	Α-proteobacteria	13.01
Chromista;Cercozoa;NA;NA;Massisteriidae;Massisteria	Chromists	4.88
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	""	12.2
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	""	16.26
Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete str. 567	Bacteria	6.5
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema tropicum	""	3.25
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Stauroneidaceae;Stauroneis;Stauroneis phoenicenteron	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Lolium;Lolium perenne	""	4.07
Plantae;Streptophyta;Magnoliopsida;Alismatales;Araceae;Landoltia;Landoltia punctata	Dotted duckmeat	1.63
Chromista;Bacillariophyta;Fragilariophyceae;Fragilariales	""	1.63
Chromista;Oomycota;NA;Saprolegniales;Saprolegniaceae	""	5.69
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clitocybaceae	""	0.81
Protozoa;Evosea;Variosea;NA;Flamellidae;Telaepolella;Telaepolella tubasferens	""	1.63
Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis	""	1.63
Animalia;Porifera;Demospongiae;Haplosclerida;Chalinidae;Haliclona;Haliclona sp. OGL2003	Demosponge	5.69
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;Amoebophrya sp. ex Alexandrium affine	Dinoflagellates	7.32
Chromista;NA;Dinophyceae;Gonyaulacales;Goniodomataceae;Gambierdiscus;Gambierdiscus scabrosus	Dinoflagellates	7.32
Plantae;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Mercurialis;Mercurialis annua	""	8.13
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira rotula	Diatoms	12.2
Chromista;Ciliophora;Oligohymenophorea;Apostomatida;Colliniidae;Lynnia;Lynnia grapsolytica	""	0.81
Animalia;Arthropoda;Insecta;Psocoptera;Liposcelididae	Booklouse	1.63
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Eimeria	Chromists	1.63
Animalia;Annelida;Clitellata	""	4.88
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Pedospumella;Pedospumella sp. JBM19	Golden-brown algae	2.44
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;Pentapharsodinium tyrrhenicum	Dinoflagellates	8.13
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium diazoefficiens	""	7.32
Protozoa;Discosea	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Auriscalpium;Auriscalpium vulgare	""	1.63
Animalia;Arthropoda;Hexanauplia;Siphonostomatoida;Caligidae;Caligus;Caligus uniartus	""	1.63
Chromista;Ciliophora;Litostomatea;Pleurostomatida;Amphileptidae;Amphileptus	""	25.2
Protozoa;Cercozoa;NA;Cercomonadida;Cercomonadidae;Paracercomonas;Paracercomonas compacta	""	0.81
Chromista;Haptophyta;NA;Isochrysidales	Haptophytes	14.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis;Maricaulis maris	""	2.44
Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Polyporus;Polyporus gayanus	Bracket polypores	3.25
Chromista;Ciliophora;Spirotrichea;Tintinnida;Codonellidae;Codonella;Codonella aspera	""	2.44
Fungi;Ascomycota;Pezizomycetes;Pezizales	Cup Fungus	7.32
Chromista;Ciliophora;Oligohymenophorea;Sessilida	""	30.08
Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. FCUG 2668	Basidio's	1.63
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia littorea	Acacia	2.44
Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula glutinis	Basidio's	0.81
Plantae;Streptophyta;Magnoliopsida;Lamiales;Scrophulariaceae	""	13.82
Animalia;Cnidaria;Hydrozoa	Hydralike animals	37.4
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	""	3.25
Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Bulleribasidium;Bulleribasidium cremeum	""	0.81
Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Anteholosticha;Anteholosticha scutellum	Ciliates	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Kordiimonadales;NA;NA;Kordiimonadales bacterium IMCC3096	""	1.63
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae	Diatoms	5.69
Protozoa;NA;Choanoflagellata;Acanthoecida;Stephanoecidae;Stephanoeca;Stephanoeca diplocostata	""	21.95
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;Euryte;Euryte sp. New Caledonia-RJH-2004	""	0.81
Chromista;NA;Dinophyceae;Gonyaulacales;Ceratiaceae	Dinoflagellates	19.51
Plantae;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Jania;Jania sp. OK239	""	2.44
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae	""	3.25
Protozoa;Cryptomycota;NA;NA;NA;Paramicrosporidium;Paramicrosporidium sp.	""	4.88
Chromista;Ciliophora;Litostomatea;Haptorida;Didiniidae	""	1.63
Animalia;Cnidaria;Anthozoa;Pennatulacea;Virgulariidae;Acanthoptilum;Acanthoptilum sp.	Anthozoans	4.88
Animalia;Nematoda	""	0.81
Animalia;Mollusca;Gastropoda;Littorinimorpha;Lacunidae;Lacuna;Lacuna vincta	""	0.81
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis;Strombidinopsis acuminata	Ciliates	4.07
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Ganymedidae;Ganymedes;Ganymedes themistos	Chromists	5.69
Animalia;Mollusca;Gastropoda;Pteropoda;Cavoliniidae;Cavolinia;Cavolinia uncinata	Long Spine Sea Butterfly	2.44
Plantae;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Melicope	""	1.63
Animalia;Nematomorpha;Gordioida;Chordodea;Chordodidae;Chordodes;Chordodes sp. BSG-2002	""	8.94
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Tubulariidae;Ectopleura	Hydralike animals	9.76
Chromista;NA;Cryptophyceae;Pyrenomonadales	Chromists	5.69
Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomastigidae;Thaumatomastix;Thaumatomastix sp. 4 JMS-2012	Chromists	13.82
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Catacombas;Catacombas gaillonii	Diatoms	4.88
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Ochromonas;Ochromonas sp. AC514	""	0.81
Protozoa;Euglenozoa;Euglenida;Petalomonadida;Sphenomonadidae;Sphenomonas;Sphenomonas cf. tristriata	Euglenoids	14.63
Chromista;Foraminifera;NA;Rotaliida;Globigerinidae;Globigerinita;Globigerinita uvula	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Ahnfeltiopsis;Ahnfeltiopsis flabelliformis	""	0.81
Fungi;Chytridiomycota;Chytridiomycetes;Spizellomycetales	Chitridiomycetes	8.13
Protozoa;Euglenozoa;Euglenida;NA;NA;Rapaza;Rapaza viridis	Euglenoids	10.57
Animalia;Bryozoa;Stenolaemata;Tubuliporida;Tubuliporidae	""	1.63
Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium sp.	Basidio's	2.44
Animalia;Nemertea;Pilidiophora;Heteronemertea	Proboscis worms	5.69
Chromista;NA;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium pentagonum	Dinoflagellates	8.94
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus	Bacteria	8.94
Animalia;Mollusca;Gastropoda;NA;Lymnaeidae;Peregriana;Peregriana peregra	""	0.81
Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Crateriforma;Crateriforma conspicua	""	4.88
Plantae;Streptophyta;Magnoliopsida;Poales	""	6.5
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus niveoglaucus	""	0.81
Chromista;NA;Bigyra;Labyrinthulida;Labyrinthulaceae;Labyrinthula	Chromists	25.2
Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria monotrypa	""	1.63
Fungi;Basidiomycota;Microbotryomycetes	""	9.76
Animalia;Arthropoda;Hexanauplia;Calanoida;Centropagidae;Sinocalanus;Sinocalanus sp.	Calanoid Copepods	8.13
Chromista;NA;Dinophyceae;Syndiniales;Eudubosquellidae;Euduboscquella	""	1.63
Animalia;Arthropoda;Hexanauplia;Calanoida;Calanidae;Calanus	Calanoid Copepods	24.39
Plantae;Streptophyta;Magnoliopsida;Saxifragales;Haloragaceae;Myriophyllum	""	0.81
Plantae;Streptophyta;Magnoliopsida;Caryophyllales;Aizoaceae	""	2.44
Fungi;Basidiomycota;Agaricomycetes;Polyporales	""	17.07
Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Rubinisphaera;Rubinisphaera italica	""	1.63
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula veneta	""	4.07
Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae	Asco's	4.07
Chromista;NA;Chrysophyceae;NA;NA;NA;Spumella-like flagellate JBM08	""	8.94
Protozoa;Euglenozoa;NA;Diplonemea;NA;NA;Diplonemida sp. 1sb RG-2016	""	1.63
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis rangiferina	Red algae	11.38
Plantae;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Physalis;Physalis heterophylla	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Ferrovibrio;Ferrovibrio xuzhouensis	""	4.07
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Pyrenophora	Asco's	0.81
Chromista;NA;Centroplasthelida	Chromists	17.89
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae	""	5.69
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales	""	4.07
Animalia;Annelida;Polychaeta;Phyllodocida;Glyceridae;Glycera;Glycera sp. DC-2019	""	1.63
Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	""	0.81
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops bisetosus	Copepods	7.32
Chromista;Ciliophora;Spirotrichea;Choreotrichida	Ciliates	20.33
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium baileyi	Chromists	19.51
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Lecudinidae;Lecudina;Lecudina polymorpha	Chromists	6.5
Chromista;NA;Cryptophyceae;Cyathomonadacea;Goniomonadaceae;Goniomonas;Goniomonas sp. SH-8	Cryptomonads	1.63
Animalia;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia mentula	Ascidia	5.69
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;NA;Thraustochytriidae sp. thel2	Chromists	4.07
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae	Red algae	3.25
Chromista;NA;Bigyra;Bicosoecida	""	2.44
Animalia;Annelida;Polychaeta;NA;Scalibregmatidae;Scalibregma;Scalibregma inflatum	Paddle-footed annelids	4.88
Chromista;NA;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum sipadanense	Dinoflagellates	4.07
Chromista;NA;Dinophyceae;Peridiniales;Diplopsaliaceae;Niea;Niea torta	""	1.63
Animalia;Acanthocephala;Eoacanthocephala;Neoechinorhynchida;Neoechinorhynchidae	""	3.25
Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Polyporus;Polyporus radicatus	""	0.81
Animalia;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia hemisphaerica	Hydroid	4.07
Animalia;Rotifera;Eurotatoria;Ploima;Brachionidae;Brachionus;Brachionus angularis	""	2.44
Animalia;Ctenophora;Tentaculata;Lobata;Bolinopsidae;Bolinopsis;Bolinopsis infundibulum	Common northern comb jelly	5.69
Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Jasus;Jasus tristani	""	0.81
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella sp.	""	0.81
Animalia;Mollusca;Bivalvia;Venerida	Bivalves	4.88
Chromista;NA;Dinophyceae;Syndiniales;Ellobiopsidae;Thalassomyces;Thalassomyces sp. Ello476-1c5	Dinoflagellates	9.76
Chromista;Foraminifera;NA;Rotaliida	Foraminiferans	3.25
Animalia;Platyhelminthes;Cestoda	""	1.63
Plantae;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae	Orchid	9.76
Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus cavipes	Hollow Bolete	1.63
Chromista;Ciliophora;Spirotrichea;Euplotida;Euplotidae;Euplotes;Euplotes aediculatus	""	3.25
Chromista;Ciliophora;Spirotrichea;Urostylida;Urostylidae;Uroleptus;Uroleptus sp. WJC-2003	""	1.63
Chromista;NA;Dinophyceae;Peridiniales;Ostreopsidaceae;Ostreopsis;Ostreopsis cf. ovata	Dinoflagellates	5.69
Chromista;Bacillariophyta;Mediophyceae;Biddulphiales;Biddulphiaceae;Biddulphia;Biddulphia sp. CCMP147	Diatoms	16.26
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae	""	13.82
Animalia;Brachiopoda;Rhynchonellata	""	0.81
Animalia;Mollusca;Bivalvia;Venerida;Sphaeriidae;Sphaerium;Sphaerium striatinum	Witham orb mussel	8.94
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros diversus	Diatoms	10.57
Plantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix;Crustomastix sp. MBIC10709	Green algae	4.88
Protozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba	""	3.25
Chromista;NA;Bigyra;Oblongichytrida;NA;Oblongichytrium;Oblongichytrium sp. PBS05	Oblongichytrium sp. PBS05	11.38
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus sp. DTO 356-D6	""	1.63
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Loxocephalidae;Dexiotricha;Dexiotricha elliptica	Ciliates	4.07
Animalia;Mollusca;Polyplacophora;Chitonida	""	3.25
Plantae;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae;Dichaea	""	4.88
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita;Coraliomargarita akajimensis	Bacteria	21.14
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Protogastrostyla;Protogastrostyla pulchra	Ciliates	4.07
Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae	""	6.5
Plantae;Streptophyta;Magnoliopsida;Ericales;Primulaceae;Primula;Primula sunhangii	""	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Lentibacter;Lentibacter sp.	""	0.81
Plantae;Rhodophyta	Red algae	8.13
Chromista;Endomyxa;Phytomyxea;Plasmodiophorida;Plasmodiophoridae;Spongospora;Spongospora subterranea	""	1.63
Chromista;Ciliophora;Oligohymenophorea;Mobilida;Trichodinidae;Trichodina;Trichodina hypsilepis	""	1.63
Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus	""	4.07
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales	Green algae	12.2
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	Γ-proteobacteria	9.76
Animalia;Annelida;Polychaeta;NA;Orbiniidae;Scoloplos;Scoloplos armiger	Armored bristleworm	4.07
Chromista;Ciliophora;Litostomatea;Haptorida;Trachelophyllidae;Lagynophrya;Lagynophrya acuminata	""	4.88
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum sp. GM97	""	5.69
Animalia;Cnidaria;Hydrozoa;Leptothecata;Sertulariidae	Hydralike animals	5.69
Animalia;Cnidaria;Hydrozoa;Narcomedusae	Narcomedusas	6.5
Chromista;Ciliophora;Nassophorea;Synhymeniida;Scaphidiodontidae;Chilodontopsis;Chilodontopsis depressa	""	8.13
Animalia;Arthropoda;Arachnida;Sarcoptiformes;Acaridae	""	0.81
Animalia;Annelida;Polychaeta;NA;Nerillidae;Mesonerilla;Mesonerilla sp. A MJH-2022	""	0.81
Plantae;Rhodophyta;Florideophyceae;Rhodymeniales;Lomentariaceae	""	1.63
Plantae;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Capsicum;Capsicum annuum	""	6.5
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Polyblepharidaceae;Polyblepharides;Polyblepharides amylifera	""	0.81
Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae	""	4.88
Animalia;Mollusca;Bivalvia;Venerida;Vesicomyidae;Archivesica;Archivesica marissinica	Bivalves	10.57
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus vulgaris	French Bean	27.64
Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia sympodialis	""	6.5
Protozoa;Cercozoa;NA;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas braziliensis	""	1.63
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus sp.	""	4.88
Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Dioszegia;Dioszegia milinica	""	3.25
Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Imleria;Imleria badia	""	1.63
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium fuscum	""	2.44
Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales	""	7.32
Animalia;Platyhelminthes	""	5.69
Bacteria;Pseudomonadota;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus	Myxobacteria	4.88
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Bysmatrum;Bysmatrum subsalsum	""	8.13
Animalia;Nemertea;Enopla;Monostilifera;Amphiporidae;Zygonemertes;Zygonemertes virescens	Proboscis worms	4.07
Chromista;NA;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas lundii	Cryptomonads	8.13
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Spumella;Spumella sp.	""	1.63
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Croisettea;Croisettea tasmanica	Red algae	3.25
Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Sinobacterium;Sinobacterium caligoides	""	0.81
Animalia;Arthropoda;Hexanauplia;Cyclopoida	Cyclopoid Copepods	4.88
Plantae;Streptophyta;Magnoliopsida;Poales;Eriocaulaceae	""	1.63
Chromista;NA;Phaeophyceae;Fucales;Sargassaceae	Brown algae	12.2
